AGRDE_FLAG_NM,BMI_IDEX_GRAD_NM,MBER_SEXDSTN_FLAG_CD,COAW_FLAG_NM,SPORTS_STEP_NM,FLAG_ACCTO_RECOMEND_MVM_RANK_CO,RECOMEND_MVM_NM
"30대","2단계비만","M","1등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"30대","2단계비만","M","1등급","준비운동","2","다리 뻗어 올리기"
"30대","2단계비만","M","1등급","준비운동","3","손 뻗어 윗몸 일으키기"
"30대","2단계비만","M","1등급","준비운동","4","전신 루틴 스트레칭"
"30대","2단계비만","M","1등급","준비운동","5","자가근막이완술 루틴 스트레칭"
"30대","2단계비만","M","2등급","마무리운동","1","자가근막이완술 루틴 스트레칭"
"30대","2단계비만","M","2등급","마무리운동","2","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","2단계비만","M","2등급","마무리운동","3","전신 루틴 스트레칭"
"30대","2단계비만","M","2등급","마무리운동","4","하지 루틴 스트레칭2"
"30대","2단계비만","M","2등급","마무리운동","5","작은 공을 이용한 동적 루틴 스트레칭"
"30대","2단계비만","M","2등급","본운동","1","벽에서 팔굽혀 펴기"
"30대","2단계비만","M","2등급","본운동","2","달리기"
"30대","2단계비만","M","2등급","본운동","3","턱걸이"
"30대","2단계비만","M","2등급","본운동","4","버피운동"
"30대","2단계비만","M","2등급","본운동","5","고정식 자전거 타기"
"30대","2단계비만","M","2등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"30대","2단계비만","M","2등급","준비운동","2","다리 뻗어 올리기"
"30대","2단계비만","M","2등급","준비운동","3","손 뻗어 윗몸 일으키기"
"30대","2단계비만","M","2등급","준비운동","4","전신 루틴 스트레칭"
"30대","2단계비만","M","2등급","준비운동","5","자가근막이완술 루틴 스트레칭"
"30대","2단계비만","M","3등급","마무리운동","1","자가근막이완술 루틴 스트레칭"
"30대","2단계비만","M","3등급","마무리운동","2","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","2단계비만","M","3등급","마무리운동","3","전신 루틴 스트레칭"
"30대","2단계비만","M","3등급","마무리운동","4","하지 루틴 스트레칭2"
"30대","2단계비만","M","3등급","마무리운동","5","작은 공을 이용한 동적 루틴 스트레칭"
"30대","2단계비만","M","3등급","본운동","1","벽에서 팔굽혀 펴기"
"30대","2단계비만","M","3등급","본운동","2","달리기"
"30대","2단계비만","M","3등급","본운동","3","턱걸이"
"30대","2단계비만","M","3등급","본운동","4","버피운동"
"30대","2단계비만","M","3등급","본운동","5","고정식 자전거 타기"
"30대","2단계비만","M","3등급","준비운동","1","유산소 운동 전 동적 루틴 스트레칭"
"30대","2단계비만","M","3등급","준비운동","2","다리 뻗어 올리기"
"30대","2단계비만","M","3등급","준비운동","3","손 뻗어 윗몸 일으키기"
"30대","2단계비만","M","3등급","준비운동","4","전신 루틴 스트레칭"
"30대","2단계비만","M","3등급","준비운동","5","하지 루틴 스트레칭1"
"30대","2단계비만","M","참가증","마무리운동","1","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","2단계비만","M","참가증","마무리운동","2","뒤로 팔굽혀펴기"
"30대","2단계비만","M","참가증","마무리운동","3","물병 옆으로 들어올리기"
"30대","2단계비만","M","참가증","마무리운동","4","손목 펴기/굽히기"
"30대","2단계비만","M","참가증","마무리운동","5","허리 굽혀 팔 뒤로 들기"
"30대","2단계비만","M","참가증","본운동","1","벽에서 팔굽혀 펴기"
"30대","2단계비만","M","참가증","본운동","2","밴드 머리 뒤로 들어올리기"
"30대","2단계비만","M","참가증","본운동","3","턱걸이"
"30대","2단계비만","M","참가증","본운동","4","바벨 끌어당기기"
"30대","2단계비만","M","참가증","본운동","5","고정식 자전거 타기"
"30대","2단계비만","M","참가증","준비운동","1","다리 뻗어 올리기"
"30대","2단계비만","M","참가증","준비운동","2","손 뻗어 윗몸 일으키기"
"30대","2단계비만","M","참가증","준비운동","3","의자 잡고 측면으로 한발 들기"
"30대","2단계비만","M","참가증","준비운동","4","의자 잡고 서기"
"30대","2단계비만","M","참가증","준비운동","5","턱걸이"
"30대","3단계비만","F","1등급","마무리운동","1","밴드 잡고 누워서 다리 밀기"
"30대","3단계비만","F","1등급","마무리운동","2","밴드 걸고 옆으로 누워 다리 올리기"
"30대","3단계비만","F","1등급","마무리운동","3","밴드 걸고 앉아서 발등 굽힘"
"30대","3단계비만","F","1등급","마무리운동","4","백 슬라이드"
"30대","3단계비만","F","1등급","마무리운동","5","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","3단계비만","F","1등급","본운동","1","아쿠아로빅-발 닿기"
"30대","3단계비만","F","1등급","본운동","2","아쿠아로빅-몸 기울이기/회전하기"
"30대","3단계비만","F","1등급","본운동","3","한발 서서 균형잡기"
"30대","3단계비만","F","1등급","본운동","4","줄넘기"
"30대","3단계비만","F","1등급","본운동","5","서서 다리 뒤로 차기"
"30대","3단계비만","F","1등급","준비운동","1","짐볼 앉아 양손 대각방향으로 들기"
"30대","3단계비만","F","1등급","준비운동","2","짐볼 앉아 한발 내딛기"
"30대","3단계비만","F","1등급","준비운동","3","아쿠아로빅-엉덩관절 회전하기"
"30대","3단계비만","F","1등급","준비운동","4","깍지 끼고 상체 숙이기"
"30대","3단계비만","F","1등급","준비운동","5","회전근개 스트레칭"
"30대","3단계비만","F","2등급","마무리운동","1","밴드 잡고 누워서 다리 밀기"
"30대","3단계비만","F","2등급","마무리운동","2","밴드 걸고 옆으로 누워 다리 올리기"
"30대","3단계비만","F","2등급","마무리운동","3","밴드 걸고 앉아서 발등 굽힘"
"30대","3단계비만","F","2등급","마무리운동","4","백 슬라이드"
"30대","3단계비만","F","2등급","마무리운동","5","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","3단계비만","F","2등급","본운동","1","아쿠아로빅-발 닿기"
"30대","3단계비만","F","2등급","본운동","2","아쿠아로빅-몸 기울이기/회전하기"
"30대","3단계비만","F","2등급","본운동","3","한발 서서 균형잡기"
"30대","3단계비만","F","2등급","본운동","4","줄넘기"
"30대","3단계비만","F","2등급","본운동","5","수영"
"30대","3단계비만","F","2등급","준비운동","1","짐볼 앉아 양손 대각방향으로 들기"
"30대","3단계비만","F","2등급","준비운동","2","짐볼 앉아 한발 내딛기"
"30대","3단계비만","F","2등급","준비운동","3","아쿠아로빅-엉덩관절 회전하기"
"30대","3단계비만","F","2등급","준비운동","4","깍지 끼고 상체 숙이기"
"30대","3단계비만","F","2등급","준비운동","5","회전근개 스트레칭"
"30대","3단계비만","F","3등급","마무리운동","1","밴드 잡고 누워서 다리 밀기"
"30대","3단계비만","F","3등급","마무리운동","2","밴드 걸고 옆으로 누워 다리 올리기"
"30대","3단계비만","F","3등급","마무리운동","3","밴드 걸고 앉아서 발등 굽힘"
"30대","3단계비만","F","3등급","마무리운동","4","백 슬라이드"
"30대","3단계비만","F","3등급","마무리운동","5","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","3단계비만","F","3등급","본운동","1","아쿠아로빅-발 닿기"
"30대","3단계비만","F","3등급","본운동","2","아쿠아로빅-몸 기울이기/회전하기"
"30대","3단계비만","F","3등급","본운동","3","한발 서서 균형잡기"
"30대","3단계비만","F","3등급","본운동","4","줄넘기"
"30대","3단계비만","F","3등급","본운동","5","서서 다리 뒤로 차기"
"30대","3단계비만","F","3등급","준비운동","1","짐볼 앉아 양손 대각방향으로 들기"
"30대","3단계비만","F","3등급","준비운동","2","짐볼 앉아 한발 내딛기"
"30대","3단계비만","F","3등급","준비운동","3","아쿠아로빅-엉덩관절 회전하기"
"30대","3단계비만","F","3등급","준비운동","4","깍지 끼고 상체 숙이기"
"30대","3단계비만","F","3등급","준비운동","5","회전근개 스트레칭"
"30대","3단계비만","F","참가증","마무리운동","1","밴드 잡고 누워서 다리 밀기"
"30대","3단계비만","F","참가증","마무리운동","2","밴드 걸고 옆으로 누워 다리 올리기"
"30대","3단계비만","F","참가증","마무리운동","3","밴드 걸고 앉아서 발등 굽힘"
"30대","3단계비만","F","참가증","마무리운동","4","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","3단계비만","F","참가증","마무리운동","5","백 슬라이드"
"30대","3단계비만","F","참가증","본운동","1","아쿠아로빅-발 닿기"
"30대","3단계비만","F","참가증","본운동","2","아쿠아로빅-몸 기울이기/회전하기"
"30대","3단계비만","F","참가증","본운동","3","한발 서서 균형잡기"
"30대","3단계비만","F","참가증","본운동","4","서서 다리 뒤로 차기"
"30대","3단계비만","F","참가증","본운동","5","덤벨 잡고 몸통 옆으로 굽히기"
"30대","3단계비만","F","참가증","준비운동","1","짐볼 앉아 양손 대각방향으로 들기"
"30대","3단계비만","F","참가증","준비운동","2","짐볼 앉아 한발 내딛기"
"30대","3단계비만","F","참가증","준비운동","3","아쿠아로빅-엉덩관절 회전하기"
"30대","3단계비만","F","참가증","준비운동","4","원판던지기"
"30대","3단계비만","F","참가증","준비운동","5","회전근개 스트레칭"
"30대","3단계비만","M","1등급","마무리운동","1","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","3단계비만","M","1등급","마무리운동","2","밴드 잡고 누워서 다리 밀기"
"30대","3단계비만","M","1등급","마무리운동","3","백 슬라이드"
"30대","3단계비만","M","1등급","마무리운동","4","밴드 걸고 앉아서 발등 굽힘"
"30대","3단계비만","M","1등급","마무리운동","5","밴드 걸고 옆으로 누워 다리 올리기"
"30대","3단계비만","M","1등급","본운동","1","아쿠아로빅-발 닿기"
"30대","3단계비만","M","1등급","본운동","2","아쿠아로빅-몸 기울이기/회전하기"
"30대","3단계비만","M","1등급","본운동","3","달리기"
"30대","3단계비만","M","1등급","본운동","4","줄넘기"
"30대","3단계비만","M","1등급","본운동","5","한발 서서 균형잡기"
"30대","3단계비만","M","1등급","준비운동","1","짐볼 앉아 양손 대각방향으로 들기"
"30대","3단계비만","M","1등급","준비운동","2","짐볼 앉아 한발 내딛기"
"30대","3단계비만","M","1등급","준비운동","3","아쿠아로빅-엉덩관절 회전하기"
"30대","3단계비만","M","1등급","준비운동","4","박스 운동  루틴프로그램"
"30대","3단계비만","M","1등급","준비운동","5","원판던지기"
"30대","3단계비만","M","2등급","마무리운동","1","의자에 한 다리 올리고 앉앗다 일어서기"
"30대","3단계비만","M","2등급","마무리운동","2","밴드 잡고 누워서 다리 밀기"
"30대","3단계비만","M","2등급","마무리운동","3","백 슬라이드"
"30대","3단계비만","M","2등급","마무리운동","4","밴드 걸고 앉아서 발등 굽힘"
"30대","3단계비만","M","2등급","마무리운동","5","밴드 걸고 옆으로 누워 다리 올리기"
"30대","3단계비만","M","2등급","본운동","1","아쿠아로빅-발 닿기"
"30대","3단계비만","M","2등급","본운동","2","아쿠아로빅-몸 기울이기/회전하기"
"30대","3단계비만","M","2등급","본운동","3","달리기"
"30대","3단계비만","M","2등급","본운동","4","줄넘기"
"30대","3단계비만","M","2등급","본운동","5","한발 서서 균형잡기"
"30대","3단계비만","M","2등급","준비운동","1","짐볼 앉아 양손 대각방향으로 들기"
